sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,INCAL_WindSpeedNorth_daily,INCAL_RainfallRate_daily,INCAL_GlobalRadiation_daily,INCAL_RelativeHumidity_daily,INCAL_AirPressure_daily,INCAL_WindSpeedEast_daily,INCAL_DewPointTemperature_daily,INCAL_Temperature2m_daily,Yearly_TM,Yearly_RR,Yearly_SA,Monthly_TM,Monthly_RR,Monthly_SA,Daily_TX,Daily_TN,Daily_RR,Daily_SA,reprojected_r00_Wien_Bezirke_100m_1_1_Band_1,reprojected_r01_real_land_use2020_100m_b32_1_1_looseresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_mediumresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_denseresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_largeisolatedresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_office,reprojected_r01_real_land_use2020_100m_b32_1_1_commercial,reprojected_r01_real_land_use2020_100m_b32_1_1_businesscore,reprojected_r01_real_land_use2020_100m_b32_1_1_lowmixeduse,reprojected_r01_real_land_use2020_100m_b32_1_1_industrial,reprojected_r01_real_land_use2020_100m_b32_1_1_leisure,reprojected_r01_real_land_use2020_100m_b32_1_1_health,reprojected_r01_real_land_use2020_100m_b32_1_1_education,reprojected_r01_real_land_use2020_100m_b32_1_1_indoorsports,reprojected_r01_real_land_use2020_100m_b32_1_1_military,reprojected_r01_real_land_use2020_100m_b32_1_1_sewage,reprojected_r01_real_land_use2020_100m_b32_1_1_energy,reprojected_r01_real_land_use2020_100m_b32_1_1_water...55,reprojected_r01_real_land_use2020_100m_b32_1_1_construction,reprojected_r01_real_land_use2020_100m_b32_1_1_greenstreets,reprojected_r01_real_land_use2020_100m_b32_1_1_non-greenstreets,reprojected_r01_real_land_use2020_100m_b32_1_1_parking,reprojected_r01_real_land_use2020_100m_b32_1_1_railway,reprojected_r01_real_land_use2020_100m_b32_1_1_transport,reprojected_r01_real_land_use2020_100m_b32_1_1_park,reprojected_r01_real_land_use2020_100m_b32_1_1_outdoorsports,reprojected_r01_real_land_use2020_100m_b32_1_1_cemetery,reprojected_r01_real_land_use2020_100m_b32_1_1_fields,reprojected_r01_real_land_use2020_100m_b32_1_1_vineyards,reprojected_r01_real_land_use2020_100m_b32_1_1_nursery,reprojected_r01_real_land_use2020_100m_b32_1_1_forest,reprojected_r01_real_land_use2020_100m_b32_1_1_meadow,reprojected_r01_real_land_use2020_100m_b32_1_1_water...70,reprojected_r02_dem_mean_100m_b1_1_1_Band_1,reprojected_r04_imp2018_100m_b1_1_1_Band_1,reprojected_r05_treecover2018_100m_b1_COG_1_1_Band_1,reprojected_r06_protected_area_100m_b1_1_1_Band_1,reprojected_r07_Wien_water_areas_grid100m_1_1_Band_1,reprojected_r08_Wien_buildings_area_ha_100m_b1_1_1_Band_1,reprojected_r09_Wien_build_volume_i_grid100m_1_1_Band_1,reprojected_r10_vineyard_100m_b1_1_1_Band_1
VCFC_170,VCF24A022,2024-09-01,244,48.21183,16.39246,14,2,0,0,0,0,21,3,0,0,0,0,0,-0.799781615,0.001869865,212.06369,59.35733,101571.8,1.024383239,15.6583001,24.700461,14.27861,738.0645,7297200,18.629606,228.347626,670910.1,30.951354,19.543263,0.093483714,31713.615,2.98427581787109,0,0,57.5556983947754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55119514465332,24.6307067871094,0,5.3049635887146,0,2.41724729537964,0,0,0,0,0,0,0,1.12801480293274,161.569488525391,17.1877613067627,0.251912266016006,0,0.880398094654083,0.422400951385498,9.92906379699707,0
VCFC_171,VCF24A085,2024-09-02,245,48.22368,16.37427,7,5,0,0,0,3,9,6,0,0,0,0,0,-0.635483825,0.001465518,214.51368,58.82259,101589,0.535653383,15.4717476,24.734527,14.29391,754.3499,7362679,18.586267,231.37355,664447.4,31.02908,19.495799,0.061432262,32805.419,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71694183349609,4.48474216461182,0,0,0,50.6369400024414,0,0,0,0,33.4598007202148,0,0,0,161.763580322266,34.0520935058594,1.64700746536255,0,0,0.072583019733429,0.607014656066895,0
VCFC_173,VCF24A129,2024-09-02,245,48.22174,16.37239,31,0,0,0,0,42,30,69,2,0,0,0,0,-0.626718323,0.001359553,214.17703,58.56164,101590.2,0.539662884,15.4551341,24.788337,14.37381,755.4401,7364048,18.670694,232.965027,664853.3,31.066626,19.656336,0.064085052,32856.755,2,0,0,66.0941925048828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4709930419922,0.398577570915222,0,0,0,0,0,0,0,0,0,0,0,162.526458740234,15.4221153259277,0.078289270401001,0,0,0.495250642299652,13.2182512283325,0
VCFC_174,VCF24A010,2024-09-02,245,48.15257,16.37012,9,0,0,0,0,0,2,1,0,0,0,0,0,-0.731013367,0.0009836456,210.47883,58.444,101583.5,0.634380764,15.4383362,24.759941,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,30.694034,18.053188,0.135011754,33167.624,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_175,VCF24A010,2024-09-02,245,48.15257,16.37012,0,1,4,0,1,0,0,0,0,0,10,0,0,-0.731013367,0.0009836456,210.47883,58.444,101583.5,0.634380764,15.4383362,24.759941,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,30.694034,18.053188,0.135011754,33167.624,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_176,VCF24A014,2024-09-02,245,48.25268,16.33831,1,0,0,0,0,0,5,1,0,0,0,0,0,-0.617565227,0.001101398,221.75188,62.14,101603,0.59866552,15.5860196,23.87276,13.25449,864.317,7240516,17.427948,271.314392,653991.3,29.777247,17.719245,0.072814242,32684.963,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_177,VCF24A001,2024-09-02,245,48.29099,16.33058,69,0,0,0,0,0,89,0,0,0,0,0,0,-0.342298987,0.001737457,217.54544,62.70047,101603,0.497085826,15.7339481,23.945131,13.11834,870.5637,6911278,17.348047,280.750183,638241.5,29.930388,17.433545,0.065826966,32142.969,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.799850463867,17.1036357879639,6.75534534454346,0,0,0,0.0123457293957472,0
VCFC_178,VCF24A143,2024-09-05,248,46.61772,14.04123,90,0,0,0,0,2,19,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_179,VCF24A083,2024-08-05,217,48.19731,16.38548,1,0,0,0,0,1,17,11,0,0,0,0,0,-0.853854143,0.03955558,243.89849,55.10538,101385.1,1.811503006,13.4168085,23.545305,14.29258,747.7181,7301200,25.480169,97.532524,940052.4,29.239855,19.529901,0.972598661,27598.869,3,0,0,42.3126831054688,0,10.8807106018066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6476554870605,0,9.47739124298096,0,1.38841664791107,5.55366659164429,0,0,0,0,0,0,0,172.929977416992,20.8632164001465,0,0,0,0.30665996670723,10.6738147735596,0
VCFC_180,VCF24A127,2024-09-08,251,48.22128,16.32275,0,0,0,0,0,0,10,15,1,0,0,0,0,0.263538307,0.05599495,200.95614,58.02955,101486.1,-0.412910327,14.7664322,24.342173,13.74414,833.0399,7304926,17.958279,273.866486,654495,31.324995,19.052595,0.524798785,35502.26,17,0,0,48.6141204833984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17625093460083,41.497241973877,0,0.845205903053284,0,0,0,0,0,0,0,0,0,0,207.158187866211,13.0682849884033,0.0165208764374256,0,0,0.391211688518524,26.4647579193115,0
VCFC_181,VCF24A149,2024-09-06,249,48.16594,16.32444,0,0,0,0,0,0,1,0,0,0,0,0,0,0.362859123,0.001253731,213.16541,55.22105,101571.1,-0.510443905,14.7914075,25.127395,13.52439,780.4857,7278145,17.71781,265.066528,659387.6,31.876824,17.776867,0.127993473,36932.13,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_182,VCF24A010,2024-09-09,252,48.15257,16.37012,12,16,8,0,2,0,0,0,0,1,3,0,0,1.218282281,0.0905086,192.40438,56.41464,101409.8,-1.185695481,14.3825509,24.415938,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,31.294628,18.0614,1.725560627,33099.532,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_183,VCF24A010,2024-09-09,252,48.15257,16.37012,15,0,0,0,0,0,2,6,3,0,0,0,0,1.218282281,0.0905086,192.40438,56.41464,101409.8,-1.185695481,14.3825509,24.415938,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,31.294628,18.0614,1.725560627,33099.532,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_184,VCF24A009,2024-09-07,250,48.43389,16.47867,54,0,0,0,0,2,5,0,0,0,0,0,0,0.3084702,0.0002217393,212.51479,56.35796,101583.6,-0.549999044,14.3216798,24.435842,13.09008,730.5518,7261222,17.482796,253.912628,681939.6,31.537723,18.014759,0.039421369,37515.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_185,VCF24A009,2024-09-07,250,48.43389,16.47867,49,9,0,0,0,2,4,0,0,0,0,0,0,0.3084702,0.0002217393,212.51479,56.35796,101583.6,-0.549999044,14.3216798,24.435842,13.09008,730.5518,7261222,17.482796,253.912628,681939.6,31.537723,18.014759,0.039421369,37515.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_186,VCF24A147,2024-08-29,241,46.64063,13.89183,174,16,0,0,0,11,10,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_187,VCF24A141,2024-08-11,223,48.2157,16.38965,10,0,0,0,0,0,17,2,0,0,0,0,0,-0.814400935,0.02112802,249.58334,55.62919,101447.8,1.29778999,13.9393871,24.030625,14.23001,738.9146,7301966,25.438141,101.304283,938614.4,29.834843,19.097419,0.89856889,29899.205,2,0,0,77.6756210327148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15942478179932,20.1235446929932,0,0,0,0,0,0,0,0,0,0,0,0,160.892211914062,15.3963851928711,0.0890272706747055,0,0,0.539952158927917,11.4966087341309,0
VCFC_188,VCF24A021,2024-08-11,223,48.20772,16.22954,9,3,0,1,0,1,5,0,0,0,0,0,0,-0.279099415,0.05052228,239.62107,66.14888,101468.9,1.046559694,14.6676716,22.176348,12.63577,933.5536,6964544,23.552259,76.110916,961611.6,29.616008,15.365675,1.255333928,30393.524,14,5.29603815078735,0,0,0,0,0,0,0,0,28.9758033752441,0,0,0,0,0,0,0,0,0,25.27121925354,0,0,0,38.4442481994629,0,0,0,0,0,0.886105954647064,0,0,225.464660644531,35.4116020202637,35.6772041320801,78.159294128418,0,0.194955244660378,16.5856838226318,0
VCFC_189,VCF24A014,2024-09-11,254,48.25268,16.33831,2,0,0,0,0,0,39,8,0,0,0,0,0,0.189117535,0.09001815,193.83497,61.25554,101305.2,0.266935418,13.7555651,22.418682,13.25449,864.317,7240516,17.427948,271.314392,653991.3,29.985652,17.527935,1.845965862,32298.353,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_192,VCF24A149,2024-09-13,256,48.16594,16.32444,0,0,0,0,0,1,2,2,0,0,0,0,0,0.172169069,0.2939866,156.63951,62.91555,101204.9,1.198818551,12.146644,20.474907,13.52439,780.4857,7278145,17.71781,265.066528,659387.6,28.131126,16.052983,6.320828994,27454.773,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_193,VCF24A141,2024-09-11,254,48.2157,16.38965,17,10,0,0,0,1,2,0,0,0,0,0,0,0.423470631,0.1092239,186.12823,56.89678,101293.2,-0.007510132,13.5480107,23.526934,14.23001,738.9146,7301966,18.588263,227.330383,669528.6,31.039079,19.247672,1.762571214,32963.979,2,0,0,77.6756210327148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15942478179932,20.1235446929932,0,0,0,0,0,0,0,0,0,0,0,0,160.892211914062,15.3963851928711,0.0890272706747055,0,0,0.539952158927917,11.4966087341309,0
VCFC_194,VCF24A143,2024-09-13,256,46.61772,14.04123,2,0,0,0,0,0,49,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_195,VCF24A129,2024-09-13,256,48.22174,16.37239,5,0,0,0,0,4,25,33,0,0,0,0,0,-0.027173988,0.3415327,159.48402,61.73329,101204.1,1.209119254,12.2227884,20.912108,14.37381,755.4401,7364048,18.670694,232.965027,664853.3,28.586139,17.912976,5.688575443,27436.935,2,0,0,66.0941925048828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4709930419922,0.398577570915222,0,0,0,0,0,0,0,0,0,0,0,162.526458740234,15.4221153259277,0.078289270401001,0,0,0.495250642299652,13.2182512283325,0
VCFC_196,VCF24A025,2024-09-16,259,48.25581,16.41991,693,0,0,0,0,0,3,0,0,0,0,0,0,0.015630292,0.6582518,127.31264,68.6696,101181.2,1.372792323,11.0723248,18.028125,13.79937,738.8368,7332009,18.149418,227.822754,668716.9,23.878919,14.491346,14.389724116,19924.504,21,34.0582160949707,0,5.79582643508911,51.1571960449219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74712133407593,0,0,0,0,0,0,0,0,0,0,1.43454074859619,0,160.965286254883,20.359037399292,2.42936182022095,0,0,0.352274715900421,4.21564769744873,0
VCFC_197,VCF24A010,2024-09-16,259,48.15257,16.37012,0,6,0,0,0,0,0,0,0,0,0,0,0,-0.127632745,0.4873085,132.28953,68.10451,101207,3.128489534,10.7899646,17.745507,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,23.737072,14.052435,15.050330154,20036.527,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_198,VCF24A010,2024-09-16,259,48.15257,16.37012,3,0,0,0,0,0,5,1,0,0,0,0,0,-0.127632745,0.4873085,132.28953,68.10451,101207,3.128489534,10.7899646,17.745507,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,23.737072,14.052435,15.050330154,20036.527,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_199,VCF24A146,2024-09-16,259,48.2021,16.3432,5,0,0,0,0,8,35,4,1,0,0,0,0,-0.031346079,0.4554686,131.42753,68.36386,101221.7,2.717014472,10.9363654,17.938404,14.2987,789.316,7294960,18.613796,258.738403,660573.8,23.808894,15.416253,16.349066997,19675.316,7,0,0,74.0814895629883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9185104370117,0,0,0,0,0,0,0,0,0,0,0,0,205.821823120117,15.3210945129395,0,0,0,0.557859361171722,38.5078163146973,0
VCFC_200,VCF24A142,2024-09-17,260,48.25192,16.32059,0,1,0,0,0,0,15,0,0,0,0,0,0,-0.321534665,0.6273401,133.65918,74.50311,101278,3.624879722,10.9916939,16.405377,12.8759,898.6568,7187462,17.030109,286.912598,649804.2,21.708017,12.730782,18.11856436,18850.325,19,0,54.4251136779785,0,0,0,0,0,0,0,20.9100341796875,0,0,0,0,0,0,0,0,0,22.9968013763428,0,0,0,0,0,0,0,0,0,0.545245945453644,0,0,251.79411315918,54.3381118774414,13.4664430618286,0,0,0.209027171134949,22.3900680541992,0
VCFC_201,VCF24A014,2024-09-17,260,48.25268,16.33831,0,0,0,0,0,0,11,9,0,0,0,0,0,-0.350110579,0.6313599,134.86502,73.38961,101269.9,2.928611203,11.0368706,16.664115,13.25449,864.317,7240516,17.427948,271.314392,653991.3,22.104072,13.165935,17.114880361,18929.725,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_202,VCF24A005,2024-09-19,262,48.20219,16.29594,5,0,0,0,0,0,12,14,0,0,0,0,0,-0.626368435,0.55423,125.2065,77.03565,101408.7,3.038622383,10.8475674,15.472402,13.20311,845.4929,7228574,17.310307,290.44278,650493.5,20.950755,12.241101,19.000563343,18001.936,14,0.320346504449844,0,70.6275787353516,0,0,0,0,0,0,0,0,0,0,1.04841947555542,0,0,0,0,16.1414642333984,9.86360454559326,0,0,0,0,0,0,0,0,0,0,0,0,254.422500610352,12.3379077911377,4.37090253829956,0,0,0.250604093074799,29.8070106506348,0
VCFC_203,VCF24A025,2024-09-19,262,48.25581,16.41991,275,0,0,0,0,0,0,0,0,0,0,0,0,-0.281823239,0.7022982,123.63226,73.81634,101361,1.557111976,11.0649243,16.414133,13.79937,738.8368,7332009,18.149418,227.822754,668716.9,21.634567,13.266072,14.866768094,18455.707,21,34.0582160949707,0,5.79582643508911,51.1571960449219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74712133407593,0,0,0,0,0,0,0,0,0,0,1.43454074859619,0,160.965286254883,20.359037399292,2.42936182022095,0,0,0.352274715900421,4.21564769744873,0
VCFC_204,VCF24A001,2024-09-22,265,48.29099,16.33058,22,0,0,0,0,0,55,0,0,0,0,0,0,-0.682396545,0.7364648,127.67357,80.46842,101510.4,2.290230266,10.4318478,14.16018,13.11834,870.5637,6911278,17.348047,280.750183,638241.5,19.571789,10.953002,18.351911305,18579.682,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.799850463867,17.1036357879639,6.75534534454346,0,0,0,0.0123457293957472,0
VCFC_205,VCF24A010,2024-09-23,266,48.15257,16.37012,4,0,0,0,0,0,1,0,0,0,0,0,0,-1.741276536,0.4126718,129.16224,75.6993,101519.7,4.173451765,9.9377007,14.607898,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,19.7064,10.918884,15.078554667,19663.524,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_206,VCF24A010,2024-09-23,266,48.15257,16.37012,0,14,0,0,0,0,0,0,0,2,1,0,0,-1.741276536,0.4126718,129.16224,75.6993,101519.7,4.173451765,9.9377007,14.607898,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,19.7064,10.918884,15.078554667,19663.524,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_207,VCF24A054,2024-09-22,265,48.23861,16.38297,2,0,0,0,0,0,19,69,0,0,0,0,0,-1.014148778,0.618582,128.63634,76.9156,101488,2.500745523,10.3212792,14.797074,13.93061,754.6767,7336334,18.241186,227.674088,663011.4,20.351636,11.834929,14.869858051,19308.014,20,0,0,31.7477951049805,0,0,0,0,0,0,0,0,0.379187047481537,0,0,0,0,0,0,1.2471798658371,32.9595794677734,0,8.1518383026123,0,23.6526031494141,0,0,0,0,0,0,0,0,163.084289550781,32.2672843933105,4.19217538833618,0,0,0.219378784298897,5.66375017166138,0
VCFC_208,VCF24A019,2024-09-20,263,48.20722,16.37597,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.684433855,0.5447717,129.61104,73.65999,101467,2.801776501,10.9083917,16.164596,14.58838,756.961,7310318,18.912287,239.077026,669274.1,21.204882,13.665012,15.608800791,18345.546,1,0,0,59.3672256469727,0,18.9659767150879,0,0,0,0,0,0,0.0732448846101761,0,0,0,0,0,0,0,20.5935516357422,0,0,0,0,0,0,0,0,0,0,0,0,168.851684570312,19.1299095153809,0,0,0,0.603747248649597,23.215389251709,0
VCFC_209,VCF24A147,2024-09-16,259,46.64063,13.89183,250,16,0,0,0,6,8,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_210,VCF24A005,2024-09-27,270,48.20219,16.29594,0,0,0,0,0,0,14,5,0,0,0,0,0,-0.206705284,0.3644966,123.76129,78.07145,101529.3,2.040316459,10.4663018,14.654989,13.20311,845.4929,7228574,17.310307,290.44278,650493.5,18.866246,10.449527,15.900106172,17289.503,14,0.320346504449844,0,70.6275787353516,0,0,0,0,0,0,0,0,0,0,1.04841947555542,0,0,0,0,16.1414642333984,9.86360454559326,0,0,0,0,0,0,0,0,0,0,0,0,254.422500610352,12.3379077911377,4.37090253829956,0,0,0.250604093074799,29.8070106506348,0
VCFC_211,VCF24A128,2024-09-26,269,48.2073,16.52647,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.076168056,0.4376518,120.24609,77.95973,101486.8,1.456088574,10.6170569,14.845353,13.3,685.3202,7412978,17.799999,227.736923,691600.3,19.352286,10.427507,12.939532424,18577.502,22,44.0195655822754,13.5401391983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91734075546265,0,0,0,0,0,0,34.5229568481445,0,0,0,0,0,156.110168457031,6.80623054504395,1.83724927902222,27.3768291473389,0,0.135445147752762,0.462630659341812,0
VCFC_212,VCF24A014,2024-09-25,268,48.25268,16.33831,4,0,0,0,0,1,5,2,0,0,0,0,0,-0.51468008,0.6065486,122.48686,79.47032,101504.4,2.629898485,10.0790174,13.962052,13.25449,864.317,7240516,17.427948,271.314392,653991.3,18.655397,10.291501,16.43822764,18991.459,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_213,,2024-09-25,268,48.19421,16.35675,0,0,0,0,0,0,2,1,0,0,0,0,0,-0.275320766,0.406317,117.96239,74.36275,101509.3,2.383120738,10.1373234,15.114065,14.4366,776.5078,7284528,18.736013,253.394608,665894.7,19.552458,11.802132,15.19669967,19173.488,5,0,0,66.2319564819336,0,0,0,0,0,2.39985799789429,0,0,1.11397659778595,0,0,0,0,0,0,0,23.8012619018555,0,0,0,5.40033531188965,0,0,0,0,0,0,0,0,173.687133789062,15.7988319396973,0,0,0,0.516069233417511,17.5318508148193,0
VCFC_214,VCF24A149,2024-09-23,266,48.16594,16.32444,0,0,0,0,0,0,1,2,0,0,0,0,0,-1.418959298,0.432374,128.57773,76.53054,101528,3.327564762,9.9614807,14.466998,13.52439,780.4857,7278145,17.71781,265.066528,659387.6,19.625538,10.787442,16.908675598,19385.194,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_215,VCF24A133,2024-09-28,271,48.24505,16.37221,7,0,0,0,0,0,2,0,0,0,0,0,0,-0.470715527,0.2659492,133.75048,74.65776,101619.4,1.016879448,10.4660347,15.359369,13.85212,777.1276,7352119,18.062683,234.545334,660304.4,19.962094,11.54433,9.892282894,18169.642,20,2.42282891273499,0,80.3147735595703,0.0220304876565933,0,2.02908825874329,0,0,0,3.09197378158569,0,0,0,0,0,0.0587479695677757,0,0,0,2.05022835731506,0.769321739673615,5.32510471343994,0,0.576991260051727,0,0,0,0,0,1.15398252010345,0,0,163.039916992188,25.0957431793213,1.06358730792999,0,0,0.417910575866699,9.20882511138916,0
